Frame Number;Timestamp;Rigid Body Name;Relative X;Relative Y;Relative Z;Gesture
872835;7273.625;Head;-0.1908;0.0337;0.0356;wave
872836;7273.633;HandLeft;-0.4832;-0.8729;-0.0307;wave
872836;7273.633;HandRight;0.1678;-0.1215;0.0384;wave
872836;7273.633;Head;-0.1906;0.0338;0.0353;wave
872837;7273.642;HandLeft;-0.4831;-0.8729;-0.0309;wave
872837;7273.642;HandRight;0.1747;-0.1189;0.0388;wave
872837;7273.642;Head;-0.1906;0.0339;0.0348;wave
872838;7273.65;HandLeft;-0.4832;-0.8729;-0.031;wave
872838;7273.65;HandRight;0.1814;-0.1162;0.039;wave
872838;7273.65;Head;-0.1902;0.0345;0.0336;wave
872839;7273.658;HandLeft;-0.4833;-0.8729;-0.0311;wave
872839;7273.658;HandRight;0.1879;-0.1145;0.039;wave
872839;7273.658;Head;-0.1911;0.0337;0.0341;wave
872840;7273.667;HandLeft;-0.4834;-0.8729;-0.0312;wave
872840;7273.667;HandRight;0.1942;-0.1131;0.0389;wave
872840;7273.667;Head;-0.191;0.0336;0.0335;wave
872841;7273.675;HandLeft;-0.4835;-0.873;-0.0312;wave
872841;7273.675;HandRight;0.2002;-0.1118;0.0388;wave
872841;7273.675;Head;-0.1913;0.0335;0.033;wave
872842;7273.683;HandLeft;-0.4836;-0.8731;-0.0312;wave
872842;7273.683;HandRight;0.2053;-0.1108;0.0383;wave
872842;7273.683;Head;-0.1917;0.0332;0.033;wave
872843;7273.692;HandLeft;-0.4836;-0.8732;-0.0311;wave
872843;7273.692;HandRight;0.2094;-0.1101;0.0378;wave
872843;7273.692;Head;-0.1922;0.0327;0.0332;wave
872844;7273.7;HandLeft;-0.4836;-0.8733;-0.031;wave
872844;7273.7;HandRight;0.2121;-0.1094;0.0375;wave
872844;7273.7;Head;-0.1923;0.0327;0.0325;wave
872845;7273.708;HandLeft;-0.4837;-0.8735;-0.0308;wave
872845;7273.708;HandRight;0.2135;-0.109;0.037;wave
872845;7273.708;Head;-0.1923;0.0328;0.0322;wave
872846;7273.717;HandLeft;-0.4837;-0.8736;-0.0307;wave
872846;7273.717;HandRight;0.2134;-0.1086;0.0364;wave
872846;7273.717;Head;-0.1925;0.033;0.0316;wave
872847;7273.725;HandLeft;-0.4837;-0.8737;-0.0306;wave
872847;7273.725;HandRight;0.2119;-0.1086;0.0357;wave
872847;7273.725;Head;-0.1928;0.033;0.031;wave
872848;7273.733;HandLeft;-0.4837;-0.8738;-0.0304;wave
872848;7273.733;HandRight;0.2091;-0.1091;0.035;wave
872848;7273.733;Head;-0.1948;0.0318;0.0323;wave
872849;7273.742;HandLeft;-0.4838;-0.8739;-0.0303;wave
872849;7273.742;HandRight;0.2051;-0.11;0.0341;wave
872849;7273.742;Head;-0.194;0.0324;0.0304;wave
872850;7273.75;HandLeft;-0.4839;-0.8739;-0.0301;wave
872850;7273.75;HandRight;0.2003;-0.1115;0.0331;wave
872850;7273.75;Head;-0.195;0.0318;0.0312;wave
872851;7273.758;HandLeft;-0.484;-0.8739;-0.03;wave
872851;7273.758;HandRight;0.1948;-0.1134;0.0322;wave
872851;7273.758;Head;-0.195;0.0323;0.0298;wave
872852;7273.767;HandLeft;-0.4842;-0.8739;-0.0298;wave
872852;7273.767;HandRight;0.1888;-0.1158;0.0312;wave
872852;7273.767;Head;-0.1957;0.0321;0.03;wave
872853;7273.775;HandLeft;-0.4845;-0.8739;-0.0295;wave
872853;7273.775;HandRight;0.1828;-0.1186;0.0304;wave
872853;7273.775;Head;-0.1962;0.0321;0.0298;wave
872854;7273.783;HandLeft;-0.4848;-0.8739;-0.0294;wave
872854;7273.783;HandRight;0.1763;-0.1213;0.0295;wave
872854;7273.783;Head;-0.1966;0.0323;0.0289;wave
872855;7273.792;HandLeft;-0.4852;-0.874;-0.0291;wave
872855;7273.792;HandRight;0.1698;-0.1243;0.0288;wave
872855;7273.792;Head;-0.1968;0.0325;0.0279;wave
872856;7273.8;HandLeft;-0.4855;-0.874;-0.0288;wave
872856;7273.8;HandRight;0.1638;-0.1273;0.028;wave
872856;7273.8;Head;-0.1984;0.0313;0.0292;wave
872857;7273.808;HandLeft;-0.4858;-0.874;-0.0284;wave
872857;7273.808;HandRight;0.1578;-0.1304;0.0269;wave
872857;7273.808;Head;-0.1983;0.0317;0.0278;wave
872858;7273.817;HandLeft;-0.4862;-0.8741;-0.0278;wave
872858;7273.817;HandRight;0.1521;-0.1334;0.026;wave
872858;7273.817;Head;-0.1991;0.0311;0.0276;wave
872859;7273.825;HandLeft;-0.4865;-0.8742;-0.0273;wave
872859;7273.825;HandRight;0.1465;-0.1364;0.0256;wave
872859;7273.825;Head;-0.2001;0.0303;0.0279;wave
872860;7273.833;HandLeft;-0.4866;-0.8743;-0.0267;wave
872860;7273.833;HandRight;0.1409;-0.1392;0.025;wave
872860;7273.833;Head;-0.2003;0.0302;0.0271;wave
872861;7273.842;HandLeft;-0.4866;-0.8745;-0.0261;wave
872861;7273.842;HandRight;0.1357;-0.1417;0.0251;wave
872861;7273.842;Head;-0.2005;0.0301;0.0263;wave
872862;7273.85;HandLeft;-0.4868;-0.8747;-0.0255;wave
872862;7273.85;HandRight;0.1312;-0.1439;0.0261;wave
872862;7273.85;Head;-0.2011;0.0297;0.0254;wave
872863;7273.858;HandLeft;-0.4869;-0.8748;-0.0247;wave
872863;7273.858;HandRight;0.1273;-0.1458;0.0271;wave
872863;7273.858;Head;-0.2012;0.0298;0.0237;wave
872864;7273.867;HandLeft;-0.4868;-0.875;-0.024;wave
872864;7273.867;HandRight;0.1238;-0.147;0.028;wave
872864;7273.867;Head;-0.2019;0.029;0.0241;wave
872865;7273.875;HandLeft;-0.4868;-0.8752;-0.0234;wave
872865;7273.875;HandRight;0.1211;-0.1479;0.0289;wave
872865;7273.875;Head;-0.2032;0.0276;0.0252;wave
872866;7273.883;HandLeft;-0.4866;-0.8754;-0.0227;wave
872866;7273.883;HandRight;0.1195;-0.1485;0.0302;wave
872866;7273.883;Head;-0.2026;0.028;0.0228;wave
872867;7273.892;HandLeft;-0.4865;-0.8755;-0.0221;wave
872867;7273.892;HandRight;0.1186;-0.1486;0.0314;wave
872867;7273.892;Head;-0.2035;0.0273;0.023;wave
872868;7273.9;HandLeft;-0.4866;-0.8756;-0.0214;wave
872868;7273.9;HandRight;0.1186;-0.1479;0.0326;wave
872868;7273.9;Head;-0.2037;0.0266;0.0232;wave
872869;7273.908;HandLeft;-0.4863;-0.8759;-0.0208;wave
872869;7273.908;HandRight;0.1198;-0.147;0.0339;wave
872869;7273.908;Head;-0.2043;0.026;0.0225;wave
872870;7273.917;HandLeft;-0.4859;-0.876;-0.0204;wave
872870;7273.917;HandRight;0.122;-0.1457;0.0352;wave
872870;7273.917;Head;-0.2045;0.0256;0.0215;wave
872871;7273.925;HandLeft;-0.4855;-0.8762;-0.0199;wave
872871;7273.925;HandRight;0.1252;-0.1439;0.0365;wave
872871;7273.925;Head;-0.2056;0.0247;0.0217;wave
872872;7273.933;HandLeft;-0.4852;-0.8763;-0.0193;wave
872872;7273.933;HandRight;0.129;-0.1417;0.0378;wave
872872;7273.933;Head;-0.2055;0.0243;0.0207;wave
872873;7273.942;HandLeft;-0.4848;-0.8763;-0.0189;wave
872873;7273.942;HandRight;0.1331;-0.1396;0.0388;wave
872873;7273.942;Head;-0.2062;0.0234;0.0207;wave
872874;7273.95;HandLeft;-0.4846;-0.8764;-0.0185;wave
872874;7273.95;HandRight;0.138;-0.1373;0.0397;wave
872874;7273.95;Head;-0.2062;0.0232;0.0196;wave
872875;7273.958;HandLeft;-0.4843;-0.8764;-0.018;wave
872875;7273.958;HandRight;0.1437;-0.1349;0.0403;wave
872875;7273.958;Head;-0.2063;0.0229;0.0186;wave
872876;7273.967;HandLeft;-0.484;-0.8764;-0.0176;wave
872876;7273.967;HandRight;0.15;-0.1327;0.0406;wave
872876;7273.967;Head;-0.2069;0.0223;0.0185;wave
872877;7273.975;HandLeft;-0.4839;-0.8765;-0.0173;wave
872877;7273.975;HandRight;0.1576;-0.1307;0.0408;wave
872877;7273.975;Head;-0.208;0.0211;0.0192;wave
872878;7273.983;HandLeft;-0.4838;-0.8765;-0.017;wave
872878;7273.983;HandRight;0.1648;-0.1284;0.0405;wave
872878;7273.983;Head;-0.2083;0.0206;0.019;wave
872879;7273.992;HandLeft;-0.4837;-0.8765;-0.0166;wave
872879;7273.992;HandRight;0.1723;-0.1263;0.0404;wave
872879;7273.992;Head;-0.2091;0.0199;0.0191;wave
872880;7274.0;HandLeft;-0.4837;-0.8765;-0.0164;wave
872880;7274.0;HandRight;0.1798;-0.1246;0.04;wave
872880;7274.0;Head;-0.2094;0.0193;0.019;wave
872881;7274.008;HandLeft;-0.4837;-0.8765;-0.0161;wave
872881;7274.008;HandRight;0.1873;-0.1232;0.0393;wave
872881;7274.008;Head;-0.2108;0.0184;0.0198;wave
872882;7274.017;HandLeft;-0.4836;-0.8765;-0.0159;wave
872882;7274.017;HandRight;0.1945;-0.1222;0.038;wave
872882;7274.017;Head;-0.2104;0.0181;0.019;wave
872883;7274.025;HandLeft;-0.4837;-0.8765;-0.0157;wave
872883;7274.025;HandRight;0.2013;-0.1216;0.0366;wave
872883;7274.025;Head;-0.2105;0.0179;0.0185;wave
872884;7274.033;HandLeft;-0.4838;-0.8766;-0.0155;wave
872884;7274.033;HandRight;0.2076;-0.1213;0.035;wave
872884;7274.033;Head;-0.2112;0.0174;0.0185;wave
872885;7274.042;HandLeft;-0.4841;-0.8767;-0.0154;wave
872885;7274.042;HandRight;0.2133;-0.1212;0.0333;wave
872885;7274.042;Head;-0.2109;0.0174;0.0172;wave
872886;7274.05;HandLeft;-0.4845;-0.8768;-0.0152;wave
872886;7274.05;HandRight;0.2181;-0.1212;0.0318;wave
872886;7274.05;Head;-0.2116;0.0169;0.0172;wave
872887;7274.058;HandLeft;-0.4849;-0.8769;-0.0151;wave
872887;7274.058;HandRight;0.222;-0.1212;0.0302;wave
872887;7274.058;Head;-0.2122;0.0165;0.0173;wave
872888;7274.067;HandLeft;-0.4853;-0.8769;-0.0149;wave
872888;7274.067;HandRight;0.2247;-0.1212;0.0285;wave
872888;7274.067;Head;-0.2125;0.0163;0.017;wave
872889;7274.075;HandLeft;-0.4857;-0.877;-0.0148;wave
872889;7274.075;HandRight;0.2263;-0.1212;0.0269;wave
872889;7274.075;Head;-0.2126;0.0161;0.0166;wave
872890;7274.083;HandLeft;-0.4863;-0.8772;-0.0147;wave
872890;7274.083;HandRight;0.2265;-0.1215;0.0254;wave
872890;7274.083;Head;-0.2135;0.0157;0.0171;wave
872891;7274.092;HandLeft;-0.4868;-0.8773;-0.0145;wave
872891;7274.092;HandRight;0.2254;-0.1219;0.0241;wave
872891;7274.092;Head;-0.2139;0.0155;0.0169;wave
872892;7274.1;HandLeft;-0.4873;-0.8774;-0.0144;wave
872892;7274.1;HandRight;0.2232;-0.1226;0.0231;wave
872892;7274.1;Head;-0.2138;0.016;0.0154;wave
872893;7274.108;HandLeft;-0.488;-0.8774;-0.0143;wave
872893;7274.108;HandRight;0.2197;-0.1233;0.0223;wave
872893;7274.108;Head;-0.2149;0.0153;0.0166;wave
872894;7274.117;HandLeft;-0.4888;-0.8774;-0.0141;wave
872894;7274.117;HandRight;0.2153;-0.1241;0.0217;wave
872894;7274.117;Head;-0.2153;0.0152;0.0164;wave
872895;7274.125;HandLeft;-0.4896;-0.8774;-0.0138;wave
872895;7274.125;HandRight;0.2103;-0.1253;0.0212;wave
872895;7274.125;Head;-0.2153;0.0155;0.0149;wave
872896;7274.133;HandLeft;-0.4903;-0.8773;-0.0135;wave
872896;7274.133;HandRight;0.2045;-0.1265;0.0208;wave
872896;7274.133;Head;-0.2165;0.015;0.0158;wave
872897;7274.142;HandLeft;-0.4912;-0.8772;-0.0133;wave
872897;7274.142;HandRight;0.1981;-0.1278;0.0207;wave
872897;7274.142;Head;-0.2171;0.0147;0.0158;wave
872898;7274.15;HandLeft;-0.4922;-0.8771;-0.0132;wave
872898;7274.15;HandRight;0.1913;-0.1294;0.0206;wave
872898;7274.15;Head;-0.2173;0.0148;0.0153;wave
872899;7274.158;HandLeft;-0.4932;-0.8769;-0.0131;wave
872899;7274.158;HandRight;0.1842;-0.131;0.0207;wave
872899;7274.158;Head;-0.2183;0.0144;0.0155;wave
872900;7274.167;HandLeft;-0.494;-0.8769;-0.0129;wave
872900;7274.167;HandRight;0.1771;-0.1326;0.0208;wave
872900;7274.167;Head;-0.2181;0.0144;0.0148;wave
872901;7274.175;HandLeft;-0.4949;-0.8767;-0.0125;wave
872901;7274.175;HandRight;0.1696;-0.1342;0.0211;wave
872901;7274.175;Head;-0.2183;0.0145;0.0139;wave
872902;7274.183;HandLeft;-0.4959;-0.8765;-0.0122;wave
872902;7274.183;HandRight;0.1619;-0.136;0.0214;wave
872902;7274.183;Head;-0.2185;0.0144;0.0135;wave
872903;7274.192;HandLeft;-0.4966;-0.8764;-0.0118;wave
872903;7274.192;HandRight;0.1545;-0.1378;0.0218;wave
872903;7274.192;Head;-0.2193;0.0139;0.0139;wave
872904;7274.2;HandLeft;-0.4975;-0.8762;-0.0115;wave
872904;7274.2;HandRight;0.1466;-0.1397;0.0221;wave
872904;7274.2;Head;-0.2196;0.0136;0.0139;wave
872905;7274.208;HandLeft;-0.498;-0.8762;-0.0112;wave
872905;7274.208;HandRight;0.139;-0.1417;0.0226;wave
872905;7274.208;Head;-0.2195;0.0135;0.0133;wave
872906;7274.217;HandLeft;-0.4986;-0.8761;-0.0108;wave
872906;7274.217;HandRight;0.1313;-0.1436;0.0232;wave
872906;7274.217;Head;-0.2194;0.0134;0.0122;wave
872907;7274.225;HandLeft;-0.4991;-0.8761;-0.0104;wave
872907;7274.225;HandRight;0.1237;-0.1456;0.0237;wave
872907;7274.225;Head;-0.2196;0.0133;0.012;wave
872908;7274.233;HandLeft;-0.4995;-0.876;-0.0099;wave
872908;7274.233;HandRight;0.1168;-0.1478;0.0242;wave
872908;7274.233;Head;-0.2197;0.0129;0.0121;wave
872909;7274.242;HandLeft;-0.4998;-0.8758;-0.0096;wave
872909;7274.242;HandRight;0.1102;-0.15;0.025;wave
872909;7274.242;Head;-0.2204;0.0122;0.013;wave
872910;7274.25;HandLeft;-0.5001;-0.8757;-0.0094;wave
872910;7274.25;HandRight;0.1037;-0.1518;0.026;wave
872910;7274.25;Head;-0.2213;0.0116;0.0141;wave
872911;7274.258;HandLeft;-0.5004;-0.8755;-0.0092;wave
872911;7274.258;HandRight;0.0974;-0.1535;0.0271;wave
872911;7274.258;Head;-0.2213;0.0112;0.0142;wave
872912;7274.267;HandLeft;-0.5006;-0.8754;-0.0092;wave
872912;7274.267;HandRight;0.0915;-0.1552;0.0282;wave
872912;7274.267;Head;-0.2217;0.011;0.0146;wave
872913;7274.275;HandLeft;-0.5007;-0.8753;-0.0092;wave
872913;7274.275;HandRight;0.0866;-0.1567;0.0296;wave
872913;7274.275;Head;-0.2212;0.011;0.014;wave
872914;7274.283;HandLeft;-0.5007;-0.8751;-0.0092;wave
872914;7274.283;HandRight;0.0824;-0.1579;0.0312;wave
872914;7274.283;Head;-0.2216;0.0109;0.0141;wave
872915;7274.292;HandLeft;-0.5007;-0.875;-0.0092;wave
872915;7274.292;HandRight;0.0793;-0.1586;0.033;wave
872915;7274.292;Head;-0.2216;0.0107;0.0139;wave
872916;7274.3;HandLeft;-0.5007;-0.8749;-0.0091;wave
872916;7274.3;HandRight;0.0769;-0.159;0.0348;wave
872916;7274.3;Head;-0.2215;0.0106;0.0139;wave
872917;7274.308;HandLeft;-0.5007;-0.8747;-0.0091;wave
872917;7274.308;HandRight;0.0756;-0.1589;0.0364;wave
872917;7274.308;Head;-0.2217;0.0105;0.0142;wave
872918;7274.317;HandLeft;-0.5008;-0.8746;-0.0092;wave
872918;7274.317;HandRight;0.0751;-0.1581;0.0377;wave
872918;7274.317;Head;-0.2216;0.0106;0.0136;wave
872919;7274.325;HandLeft;-0.5009;-0.8744;-0.0093;wave
872919;7274.325;HandRight;0.0747;-0.157;0.0386;wave
872919;7274.325;Head;-0.2216;0.0106;0.0133;wave
872920;7274.333;HandLeft;-0.501;-0.8743;-0.0094;wave
872920;7274.333;HandRight;0.0763;-0.1557;0.0393;wave
872920;7274.333;Head;-0.2214;0.0109;0.0126;wave
872921;7274.342;HandLeft;-0.5012;-0.8742;-0.0096;wave
872921;7274.342;HandRight;0.078;-0.1529;0.0399;wave
872921;7274.342;Head;-0.2217;0.0108;0.0125;wave
872922;7274.35;HandLeft;-0.5014;-0.8741;-0.0098;wave
872922;7274.35;HandRight;0.082;-0.1496;0.0405;wave
872922;7274.35;Head;-0.2221;0.0106;0.0129;wave
872923;7274.358;HandLeft;-0.5017;-0.874;-0.01;wave
872923;7274.358;HandRight;0.086;-0.1461;0.0408;wave
872923;7274.358;Head;-0.2225;0.0105;0.0132;wave
872924;7274.367;HandLeft;-0.5019;-0.874;-0.0102;wave
872924;7274.367;HandRight;0.0896;-0.1427;0.0408;wave
872924;7274.367;Head;-0.2228;0.0105;0.0134;wave
872925;7274.375;HandLeft;-0.5021;-0.8739;-0.0104;wave
872925;7274.375;HandRight;0.0957;-0.1389;0.0405;wave
872925;7274.375;Head;-0.2234;0.0102;0.0139;wave
872926;7274.383;HandLeft;-0.5023;-0.8739;-0.0105;wave
872926;7274.383;HandRight;0.1011;-0.1348;0.0401;wave
872926;7274.383;Head;-0.2238;0.0101;0.0141;wave
872927;7274.392;HandLeft;-0.5026;-0.8738;-0.0106;wave
872927;7274.392;HandRight;0.1086;-0.1307;0.0401;wave
872927;7274.392;Head;-0.2242;0.0101;0.0144;wave
872928;7274.4;HandLeft;-0.5028;-0.8738;-0.0107;wave
872928;7274.4;HandRight;0.1161;-0.1269;0.0397;wave
872928;7274.4;Head;-0.2248;0.0098;0.0149;wave
872929;7274.408;HandLeft;-0.5031;-0.8738;-0.0108;wave
872929;7274.408;HandRight;0.124;-0.1234;0.0393;wave
872929;7274.408;Head;-0.2257;0.0094;0.0158;wave
872930;7274.417;HandLeft;-0.5033;-0.8738;-0.0109;wave
872930;7274.417;HandRight;0.1318;-0.1201;0.0387;wave
872930;7274.417;Head;-0.2267;0.0091;0.0169;wave
872931;7274.425;HandLeft;-0.5036;-0.8739;-0.011;wave
872931;7274.425;HandRight;0.1404;-0.1172;0.038;wave
872931;7274.425;Head;-0.2261;0.0095;0.0154;wave
872932;7274.433;HandLeft;-0.5038;-0.874;-0.011;wave
872932;7274.433;HandRight;0.1487;-0.1144;0.0374;wave
872932;7274.433;Head;-0.2265;0.0095;0.0154;wave
872933;7274.442;HandLeft;-0.504;-0.8741;-0.0111;wave
872933;7274.442;HandRight;0.1574;-0.1117;0.037;wave
872933;7274.442;Head;-0.2276;0.0091;0.0164;wave
872934;7274.45;HandLeft;-0.5041;-0.8742;-0.011;wave
872934;7274.45;HandRight;0.1653;-0.11;0.0364;wave
872934;7274.45;Head;-0.2282;0.0091;0.0166;wave
872935;7274.458;HandLeft;-0.5043;-0.8744;-0.0111;wave
872935;7274.458;HandRight;0.172;-0.109;0.0357;wave
872935;7274.458;Head;-0.2282;0.0093;0.0159;wave
872936;7274.467;HandLeft;-0.5044;-0.8745;-0.0111;wave
872936;7274.467;HandRight;0.1776;-0.1084;0.0352;wave
872936;7274.467;Head;-0.2286;0.0093;0.0159;wave
872937;7274.475;HandLeft;-0.5046;-0.8746;-0.0111;wave
872937;7274.475;HandRight;0.1822;-0.1082;0.0347;wave
872937;7274.475;Head;-0.2292;0.0092;0.0164;wave
872938;7274.483;HandLeft;-0.5047;-0.8747;-0.011;wave
872938;7274.483;HandRight;0.1857;-0.1081;0.0344;wave
872938;7274.483;Head;-0.2297;0.0093;0.0167;wave
872939;7274.492;HandLeft;-0.5047;-0.8749;-0.0109;wave
872939;7274.492;HandRight;0.1879;-0.1081;0.0342;wave
872939;7274.492;Head;-0.2301;0.0095;0.0168;wave
872940;7274.5;HandLeft;-0.5048;-0.875;-0.0108;wave
872940;7274.5;HandRight;0.1887;-0.1082;0.0338;wave
872940;7274.5;Head;-0.2311;0.0093;0.0179;wave
872941;7274.508;HandLeft;-0.5049;-0.875;-0.0108;wave
872941;7274.508;HandRight;0.1881;-0.1087;0.0331;wave
872941;7274.508;Head;-0.232;0.0093;0.0188;wave
872942;7274.517;HandLeft;-0.5051;-0.8751;-0.0107;wave
872942;7274.517;HandRight;0.1862;-0.1093;0.0325;wave
872942;7274.517;Head;-0.2321;0.0098;0.019;wave
872943;7274.525;HandLeft;-0.5053;-0.875;-0.0107;wave
872943;7274.525;HandRight;0.1832;-0.1104;0.0318;wave
872943;7274.525;Head;-0.2329;0.0099;0.0198;wave
872944;7274.533;HandLeft;-0.5056;-0.875;-0.0106;wave
872944;7274.533;HandRight;0.1791;-0.1118;0.0314;wave
872944;7274.533;Head;-0.2321;0.0108;0.0191;wave
872945;7274.542;HandLeft;-0.5059;-0.875;-0.0104;wave
872945;7274.542;HandRight;0.1743;-0.1136;0.031;wave
872945;7274.542;Head;-0.2324;0.0114;0.0192;wave
872946;7274.55;HandLeft;-0.5062;-0.8749;-0.0103;wave
872946;7274.55;HandRight;0.1688;-0.1155;0.0308;wave
872946;7274.55;Head;-0.2323;0.012;0.0193;wave
872947;7274.558;HandLeft;-0.5067;-0.8748;-0.01;wave
872947;7274.558;HandRight;0.1628;-0.1178;0.0306;wave
872947;7274.558;Head;-0.2321;0.0129;0.0192;wave
872948;7274.567;HandLeft;-0.5072;-0.8747;-0.0098;wave
872948;7274.567;HandRight;0.1564;-0.1203;0.0305;wave
872948;7274.567;Head;-0.2318;0.0135;0.0196;wave
872949;7274.575;HandLeft;-0.5078;-0.8746;-0.0093;wave
872949;7274.575;HandRight;0.1494;-0.1226;0.0304;wave
872949;7274.575;Head;-0.2316;0.0139;0.0204;wave
872950;7274.583;HandLeft;-0.5084;-0.8745;-0.0088;wave
872950;7274.583;HandRight;0.1432;-0.1254;0.0305;wave
872950;7274.583;Head;-0.2317;0.0142;0.0213;wave
872951;7274.592;HandLeft;-0.5088;-0.8744;-0.0082;wave
872951;7274.592;HandRight;0.1362;-0.128;0.0304;wave
872951;7274.592;Head;-0.2303;0.0151;0.0206;wave
872952;7274.6;HandLeft;-0.5093;-0.8744;-0.0076;wave
872952;7274.6;HandRight;0.1295;-0.1306;0.0305;wave
872952;7274.6;Head;-0.2297;0.0157;0.0209;wave
872953;7274.608;HandLeft;-0.5097;-0.8744;-0.0068;wave
872953;7274.608;HandRight;0.1231;-0.1332;0.0305;wave
872953;7274.608;Head;-0.2292;0.0162;0.0215;wave
872954;7274.617;HandLeft;-0.5101;-0.8747;-0.0061;wave
872954;7274.617;HandRight;0.1169;-0.1361;0.0303;wave
872954;7274.617;Head;-0.2287;0.0166;0.0221;wave
872955;7274.625;HandLeft;-0.5104;-0.8747;-0.0053;wave
872955;7274.625;HandRight;0.1111;-0.1386;0.0302;wave
872955;7274.625;Head;-0.2285;0.0166;0.0236;wave
872956;7274.633;HandLeft;-0.5109;-0.8748;-0.0043;wave
872956;7274.633;HandRight;0.106;-0.1411;0.0301;wave
872956;7274.633;Head;-0.2282;0.017;0.0245;wave
872957;7274.642;HandLeft;-0.5111;-0.875;-0.0034;wave
872957;7274.642;HandRight;0.1008;-0.1431;0.0301;wave
872957;7274.642;Head;-0.2265;0.0178;0.0245;wave
872958;7274.65;HandLeft;-0.5113;-0.8752;-0.0024;wave
872958;7274.65;HandRight;0.0964;-0.1448;0.0302;wave
872958;7274.65;Head;-0.2259;0.0179;0.0258;wave
872959;7274.658;HandLeft;-0.5115;-0.8754;-0.0014;wave
872959;7274.658;HandRight;0.092;-0.146;0.0304;wave
872959;7274.658;Head;-0.2253;0.0184;0.0268;wave
872960;7274.667;HandLeft;-0.5115;-0.8757;-0.0006;wave
872960;7274.667;HandRight;0.0885;-0.1467;0.031;wave
872960;7274.667;Head;-0.2239;0.019;0.0271;wave
872961;7274.675;HandLeft;-0.5116;-0.8759;0.0003;wave
872961;7274.675;HandRight;0.0859;-0.147;0.0319;wave
872961;7274.675;Head;-0.2231;0.0195;0.0277;wave
872962;7274.683;HandLeft;-0.5115;-0.8761;0.0013;wave
872962;7274.683;HandRight;0.0838;-0.1472;0.0328;wave
872962;7274.683;Head;-0.2222;0.02;0.0285;wave
872963;7274.692;HandLeft;-0.5115;-0.8763;0.0021;wave
872963;7274.692;HandRight;0.0824;-0.1471;0.0338;wave
872963;7274.692;Head;-0.2216;0.0202;0.0296;wave
872964;7274.7;HandLeft;-0.5114;-0.8764;0.0029;wave
872964;7274.7;HandRight;0.0818;-0.1467;0.0347;wave
872964;7274.7;Head;-0.2202;0.021;0.0303;wave
872965;7274.708;HandLeft;-0.5113;-0.8766;0.0036;wave
872965;7274.708;HandRight;0.0821;-0.1459;0.0355;wave
872965;7274.708;Head;-0.2192;0.0216;0.031;wave
872966;7274.717;HandLeft;-0.5114;-0.8767;0.0042;wave
872966;7274.717;HandRight;0.0831;-0.1449;0.0362;wave
872966;7274.717;Head;-0.2183;0.0223;0.032;wave
872967;7274.725;HandLeft;-0.5114;-0.877;0.0049;wave
872967;7274.725;HandRight;0.0849;-0.1433;0.0369;wave
872967;7274.725;Head;-0.2169;0.0233;0.0319;wave
872968;7274.733;HandLeft;-0.5113;-0.877;0.0054;wave
872968;7274.733;HandRight;0.0877;-0.1411;0.0376;wave
872968;7274.733;Head;-0.2159;0.0238;0.0327;wave
872969;7274.742;HandLeft;-0.5113;-0.8771;0.0058;wave
872969;7274.742;HandRight;0.0912;-0.1385;0.0381;wave
872969;7274.742;Head;-0.2161;0.0237;0.0348;wave
872970;7274.75;HandLeft;-0.5114;-0.8772;0.0061;wave
872970;7274.75;HandRight;0.0954;-0.1356;0.0385;wave
872970;7274.75;Head;-0.2146;0.0245;0.0344;wave
872971;7274.758;HandLeft;-0.5115;-0.8773;0.0064;wave
872971;7274.758;HandRight;0.1001;-0.1322;0.0388;wave
872971;7274.758;Head;-0.2144;0.0249;0.0354;wave
872972;7274.767;HandLeft;-0.5118;-0.8774;0.0067;wave
872972;7274.767;HandRight;0.1055;-0.1291;0.0389;wave
872972;7274.767;Head;-0.2133;0.0255;0.0358;wave
872973;7274.775;HandLeft;-0.5121;-0.8775;0.0069;wave
872973;7274.775;HandRight;0.1111;-0.1255;0.0388;wave
872973;7274.775;Head;-0.2131;0.0257;0.0369;wave
872974;7274.783;HandLeft;-0.5124;-0.8775;0.0072;wave
872974;7274.783;HandRight;0.1171;-0.1222;0.0387;wave
872974;7274.783;Head;-0.2127;0.0262;0.0373;wave
872975;7274.792;HandLeft;-0.5127;-0.8776;0.0075;wave
872975;7274.792;HandRight;0.1238;-0.1188;0.0387;wave
872975;7274.792;Head;-0.2128;0.0262;0.0383;wave
872976;7274.8;HandLeft;-0.5131;-0.8777;0.0078;wave
872976;7274.8;HandRight;0.1313;-0.1158;0.0384;wave
872976;7274.8;Head;-0.2126;0.0265;0.0393;wave
872977;7274.808;HandLeft;-0.5135;-0.8777;0.0079;wave
872977;7274.808;HandRight;0.1388;-0.1129;0.0379;wave
872977;7274.808;Head;-0.2124;0.0267;0.0399;wave
872978;7274.817;HandLeft;-0.5139;-0.8778;0.0081;wave
872978;7274.817;HandRight;0.1466;-0.1105;0.0375;wave
872978;7274.817;Head;-0.2127;0.0267;0.0409;wave
872979;7274.825;HandLeft;-0.5143;-0.8779;0.0084;wave
872979;7274.825;HandRight;0.1541;-0.108;0.0367;wave
872979;7274.825;Head;-0.212;0.0272;0.0407;wave
872980;7274.833;HandLeft;-0.5147;-0.878;0.0084;wave
872980;7274.833;HandRight;0.1619;-0.1059;0.0362;wave
872980;7274.833;Head;-0.2125;0.0272;0.0419;wave
